1st harmonic(V)503007	2nd harmonic(V)503007	Bex(Oe)503007	
-1.715630E-1	1.227860E-3	4.319001E+4
-1.715630E-1	1.228100E-3	4.313018E+4
-1.715630E-1	1.228580E-3	4.307018E+4
-1.715630E-1	1.228820E-3	4.301032E+4
-1.715630E-1	1.229060E-3	4.295042E+4
-1.715630E-1	1.229530E-3	4.289037E+4
-1.715630E-1	1.230010E-3	4.283045E+4
-1.715630E-1	1.230250E-3	4.275055E+4
-1.715630E-1	1.230720E-3	4.271065E+4
-1.715630E-1	1.230960E-3	4.265062E+4
-1.715630E-1	1.231200E-3	4.259079E+4
-1.715630E-1	1.231680E-3	4.253094E+4
-1.715630E-1	1.231920E-3	4.247092E+4
-1.715630E-1	1.232150E-3	4.241105E+4
-1.715560E-1	1.232390E-3	4.235106E+4
-1.715560E-1	1.232870E-3	4.227125E+4
-1.715560E-1	1.233110E-3	4.223127E+4
-1.715630E-1	1.233590E-3	4.217133E+4
-1.715630E-1	1.233590E-3	4.211143E+4
-1.715630E-1	1.234060E-3	4.205146E+4
-1.715630E-1	1.234300E-3	4.199157E+4
-1.715630E-1	1.234540E-3	4.193161E+4
-1.715630E-1	1.235020E-3	4.185165E+4
-1.715630E-1	1.235250E-3	4.181173E+4
-1.715630E-1	1.235730E-3	4.173193E+4
-1.715630E-1	1.236210E-3	4.169200E+4
-1.715630E-1	1.236450E-3	4.163205E+4
-1.715560E-1	1.236920E-3	4.157201E+4
-1.715560E-1	1.237160E-3	4.151220E+4
-1.715560E-1	1.237400E-3	4.145221E+4
-1.715560E-1	1.237640E-3	4.139225E+4
-1.715560E-1	1.237640E-3	4.133232E+4
-1.715560E-1	1.237880E-3	4.125251E+4
-1.715560E-1	1.238120E-3	4.121250E+4
-1.715560E-1	1.238590E-3	4.115260E+4
-1.715560E-1	1.239070E-3	4.107275E+4
-1.715560E-1	1.239310E-3	4.103252E+4
-1.715480E-1	1.239550E-3	4.095237E+4
-1.715480E-1	1.240020E-3	4.091250E+4
-1.715480E-1	1.240260E-3	4.083242E+4
-1.715480E-1	1.240740E-3	4.077261E+4
-1.715480E-1	1.240740E-3	4.071277E+4
-1.715480E-1	1.240980E-3	4.065275E+4
-1.715480E-1	1.241210E-3	4.059280E+4
-1.715480E-1	1.241210E-3	4.053298E+4
-1.715480E-1	1.241690E-3	4.047301E+4
-1.715480E-1	1.242170E-3	4.041309E+4
-1.715480E-1	1.242410E-3	4.035316E+4
-1.715400E-1	1.242880E-3	4.029318E+4
-1.715330E-1	1.243120E-3	4.023329E+4
-1.715330E-1	1.243600E-3	4.017342E+4
-1.715330E-1	1.244080E-3	4.011351E+4
-1.715330E-1	1.244310E-3	4.005362E+4
-1.715330E-1	1.244550E-3	3.999366E+4
-1.715400E-1	1.244790E-3	3.993379E+4
-1.715400E-1	1.245030E-3	3.987387E+4
-1.715400E-1	1.245510E-3	3.981390E+4
-1.715330E-1	1.245980E-3	3.975393E+4
-1.715330E-1	1.246220E-3	3.969391E+4
-1.715250E-1	1.246700E-3	3.963404E+4
-1.715250E-1	1.246940E-3	3.957416E+4
-1.715170E-1	1.247410E-3	3.951407E+4
-1.715170E-1	1.247650E-3	3.945424E+4
-1.715170E-1	1.247890E-3	3.939447E+4
-1.715100E-1	1.248370E-3	3.933448E+4
-1.715020E-1	1.248610E-3	3.927450E+4
-1.715020E-1	1.249080E-3	3.921468E+4
-1.715020E-1	1.249320E-3	3.915471E+4
-1.715020E-1	1.249560E-3	3.909475E+4
-1.715020E-1	1.249800E-3	3.903495E+4
-1.715020E-1	1.250040E-3	3.897490E+4
-1.715020E-1	1.250510E-3	3.891501E+4
-1.715020E-1	1.250750E-3	3.885504E+4
-1.715020E-1	1.251230E-3	3.879518E+4
-1.715020E-1	1.251700E-3	3.873520E+4
-1.715020E-1	1.251940E-3	3.867517E+4
-1.715020E-1	1.252420E-3	3.861549E+4
-1.714940E-1	1.252660E-3	3.855544E+4
-1.714940E-1	1.252900E-3	3.849555E+4
-1.714940E-1	1.253370E-3	3.843575E+4
-1.714940E-1	1.253610E-3	3.837570E+4
-1.714940E-1	1.253850E-3	3.831571E+4
-1.714940E-1	1.254330E-3	3.825583E+4
-1.714940E-1	1.254570E-3	3.819596E+4
-1.715020E-1	1.255040E-3	3.813602E+4
-1.715020E-1	1.255520E-3	3.807609E+4
-1.715020E-1	1.256000E-3	3.801611E+4
-1.715020E-1	1.256230E-3	3.795612E+4
-1.715020E-1	1.256710E-3	3.789618E+4
-1.715020E-1	1.256710E-3	3.783627E+4
-1.714940E-1	1.257190E-3	3.777639E+4
-1.714940E-1	1.257190E-3	3.771649E+4
-1.714940E-1	1.257430E-3	3.765654E+4
-1.714940E-1	1.257900E-3	3.759664E+4
-1.714940E-1	1.258380E-3	3.753664E+4
-1.714940E-1	1.258620E-3	3.747682E+4
-1.714940E-1	1.258860E-3	3.741686E+4
-1.714940E-1	1.259330E-3	3.735689E+4
-1.714940E-1	1.259570E-3	3.729690E+4
-1.714940E-1	1.259810E-3	3.723711E+4
-1.714940E-1	1.260050E-3	3.717714E+4
-1.714940E-1	1.260530E-3	3.711725E+4
-1.714940E-1	1.260760E-3	3.705728E+4
-1.714940E-1	1.261240E-3	3.699754E+4
-1.714940E-1	1.261480E-3	3.693752E+4
-1.714940E-1	1.261720E-3	3.687765E+4
-1.714940E-1	1.262200E-3	3.681761E+4
-1.714940E-1	1.262430E-3	3.675770E+4
-1.714940E-1	1.262910E-3	3.669787E+4
-1.714940E-1	1.262910E-3	3.663802E+4
-1.714940E-1	1.263390E-3	3.657797E+4
-1.714870E-1	1.263630E-3	3.651801E+4
-1.714870E-1	1.263860E-3	3.645812E+4
-1.714870E-1	1.264340E-3	3.639810E+4
-1.714870E-1	1.264580E-3	3.633816E+4
-1.714870E-1	1.265060E-3	3.627829E+4
-1.714870E-1	1.265290E-3	3.621854E+4
-1.714870E-1	1.265530E-3	3.615839E+4
-1.714790E-1	1.265770E-3	3.609852E+4
-1.714790E-1	1.266250E-3	3.603864E+4
-1.714790E-1	1.266490E-3	3.597887E+4
-1.714790E-1	1.266730E-3	3.591881E+4
-1.714790E-1	1.267200E-3	3.585882E+4
-1.714790E-1	1.267680E-3	3.579895E+4
-1.714790E-1	1.267920E-3	3.573889E+4
-1.714790E-1	1.268160E-3	3.567902E+4
-1.714790E-1	1.268390E-3	3.561944E+4
-1.714790E-1	1.268630E-3	3.555928E+4
-1.714790E-1	1.268870E-3	3.549930E+4
-1.714790E-1	1.269110E-3	3.543945E+4
-1.714790E-1	1.269590E-3	3.537948E+4
-1.714790E-1	1.270060E-3	3.531974E+4
-1.714790E-1	1.270540E-3	3.525966E+4
-1.714790E-1	1.270780E-3	3.519977E+4
-1.714790E-1	1.271260E-3	3.513983E+4
-1.714790E-1	1.271730E-3	3.507984E+4
-1.714790E-1	1.271970E-3	3.501984E+4
-1.714720E-1	1.272210E-3	3.496005E+4
-1.714640E-1	1.272450E-3	3.489988E+4
-1.714640E-1	1.272690E-3	3.484031E+4
-1.714560E-1	1.272920E-3	3.478035E+4
-1.714560E-1	1.273400E-3	3.472026E+4
-1.714490E-1	1.273880E-3	3.466033E+4
-1.714410E-1	1.274350E-3	3.460021E+4
-1.714410E-1	1.274830E-3	3.454041E+4
-1.714410E-1	1.275070E-3	3.448057E+4
-1.714410E-1	1.275550E-3	3.442064E+4
-1.714410E-1	1.275790E-3	3.436059E+4
-1.714410E-1	1.276020E-3	3.430068E+4
-1.714410E-1	1.276500E-3	3.424086E+4
-1.714410E-1	1.276740E-3	3.418100E+4
-1.714330E-1	1.276980E-3	3.412096E+4
-1.714330E-1	1.277220E-3	3.406103E+4
-1.714330E-1	1.277690E-3	3.400115E+4
-1.714330E-1	1.277930E-3	3.394111E+4
-1.714410E-1	1.278410E-3	3.388133E+4
-1.714410E-1	1.278650E-3	3.382132E+4
-1.714410E-1	1.278880E-3	3.376130E+4
-1.714410E-1	1.279120E-3	3.370149E+4
-1.714410E-1	1.279360E-3	3.364165E+4
-1.714410E-1	1.279840E-3	3.358159E+4
-1.714410E-1	1.280080E-3	3.352174E+4
-1.714330E-1	1.280550E-3	3.346172E+4
-1.714330E-1	1.280790E-3	3.340188E+4
-1.714330E-1	1.281030E-3	3.334192E+4
-1.714330E-1	1.281270E-3	3.328204E+4
-1.714330E-1	1.281750E-3	3.322202E+4
-1.714330E-1	1.282220E-3	3.316207E+4
-1.714330E-1	1.282460E-3	3.310230E+4
-1.714330E-1	1.282700E-3	3.304230E+4
-1.714410E-1	1.283180E-3	3.298252E+4
-1.714410E-1	1.283410E-3	3.292253E+4
-1.714410E-1	1.283650E-3	3.286264E+4
-1.714410E-1	1.283890E-3	3.280266E+4
-1.714410E-1	1.284370E-3	3.274273E+4
-1.714410E-1	1.284610E-3	3.268275E+4
-1.714410E-1	1.285080E-3	3.262299E+4
-1.714330E-1	1.285320E-3	3.256303E+4
-1.714330E-1	1.285560E-3	3.250306E+4
-1.714330E-1	1.285800E-3	3.244309E+4
-1.714330E-1	1.286040E-3	3.238317E+4
-1.714330E-1	1.286510E-3	3.232332E+4
-1.714330E-1	1.286750E-3	3.226339E+4
-1.714410E-1	1.286990E-3	3.220338E+4
-1.714410E-1	1.287230E-3	3.214341E+4
-1.714410E-1	1.287470E-3	3.208356E+4
-1.714410E-1	1.287710E-3	3.202381E+4
-1.714410E-1	1.288180E-3	3.196381E+4
-1.714410E-1	1.288420E-3	3.190379E+4
-1.714410E-1	1.288660E-3	3.184385E+4
-1.714410E-1	1.288900E-3	3.178390E+4
-1.714410E-1	1.289380E-3	3.172408E+4
-1.714410E-1	1.289610E-3	3.166405E+4
-1.714410E-1	1.290090E-3	3.160428E+4
-1.714410E-1	1.290570E-3	3.154417E+4
-1.714410E-1	1.290810E-3	3.148401E+4
-1.714410E-1	1.291280E-3	3.142410E+4
-1.714410E-1	1.291520E-3	3.136426E+4
-1.714410E-1	1.292000E-3	3.130430E+4
-1.714410E-1	1.292240E-3	3.124429E+4
-1.714490E-1	1.292710E-3	3.118431E+4
-1.714490E-1	1.292950E-3	3.112445E+4
-1.714490E-1	1.293190E-3	3.106449E+4
-1.714490E-1	1.293670E-3	3.100452E+4
-1.714410E-1	1.293910E-3	3.094460E+4
-1.714410E-1	1.294140E-3	3.088478E+4
-1.714410E-1	1.294380E-3	3.082483E+4
-1.714410E-1	1.294620E-3	3.076490E+4
-1.714410E-1	1.294860E-3	3.070502E+4
-1.714410E-1	1.295100E-3	3.064514E+4
-1.714410E-1	1.295570E-3	3.058511E+4
-1.714410E-1	1.295810E-3	3.052524E+4
-1.714330E-1	1.296050E-3	3.046540E+4
-1.714330E-1	1.296290E-3	3.040538E+4
-1.714260E-1	1.296530E-3	3.034540E+4
-1.714260E-1	1.296770E-3	3.028550E+4
-1.714260E-1	1.297000E-3	3.022568E+4
-1.714260E-1	1.297240E-3	3.016568E+4
-1.714260E-1	1.297480E-3	3.010585E+4
-1.714180E-1	1.297720E-3	3.004585E+4
-1.714180E-1	1.298200E-3	2.998584E+4
-1.714110E-1	1.298670E-3	2.990607E+4
-1.714110E-1	1.298910E-3	2.986609E+4
-1.714110E-1	1.299390E-3	2.980630E+4
-1.714110E-1	1.299630E-3	2.974627E+4
-1.714110E-1	1.299870E-3	2.968639E+4
-1.714030E-1	1.300580E-3	2.962651E+4
-1.714030E-1	1.300820E-3	2.956648E+4
-1.713950E-1	1.301060E-3	2.950655E+4
-1.713950E-1	1.301530E-3	2.944649E+4
-1.713950E-1	1.301530E-3	2.938666E+4
-1.713880E-1	1.301770E-3	2.932681E+4
-1.713880E-1	1.302010E-3	2.926689E+4
-1.713880E-1	1.302250E-3	2.920692E+4
-1.713880E-1	1.302730E-3	2.914707E+4
-1.713880E-1	1.302960E-3	2.908705E+4
-1.713880E-1	1.303200E-3	2.902720E+4
-1.713880E-1	1.303440E-3	2.896732E+4
-1.713880E-1	1.303680E-3	2.888734E+4
-1.713880E-1	1.303920E-3	2.884749E+4
-1.713880E-1	1.304160E-3	2.878755E+4
-1.713880E-1	1.304400E-3	2.872756E+4
-1.713880E-1	1.304630E-3	2.866761E+4
-1.713880E-1	1.304870E-3	2.860773E+4
-1.713880E-1	1.305350E-3	2.854787E+4
-1.713880E-1	1.305590E-3	2.848787E+4
-1.713880E-1	1.305830E-3	2.840792E+4
-1.713800E-1	1.306060E-3	2.836762E+4
-1.713800E-1	1.306300E-3	2.830762E+4
-1.713720E-1	1.306540E-3	2.824766E+4
-1.713720E-1	1.307020E-3	2.818787E+4
-1.713720E-1	1.307260E-3	2.812784E+4
-1.713720E-1	1.307730E-3	2.806794E+4
-1.713720E-1	1.307730E-3	2.798809E+4
-1.713720E-1	1.308210E-3	2.794810E+4
-1.713720E-1	1.308450E-3	2.788817E+4
-1.713720E-1	1.308690E-3	2.782817E+4
-1.713650E-1	1.308930E-3	2.776833E+4
-1.713650E-1	1.309400E-3	2.770837E+4
-1.713720E-1	1.309640E-3	2.764852E+4
-1.713720E-1	1.309880E-3	2.758855E+4
-1.713720E-1	1.310120E-3	2.750873E+4
-1.713720E-1	1.310360E-3	2.746871E+4
-1.713650E-1	1.310590E-3	2.740879E+4
-1.713650E-1	1.310830E-3	2.734896E+4
-1.713650E-1	1.311070E-3	2.728895E+4
-1.713650E-1	1.311070E-3	2.722907E+4
-1.713650E-1	1.311310E-3	2.716920E+4
-1.713650E-1	1.311550E-3	2.708924E+4
-1.713650E-1	1.311790E-3	2.704936E+4
-1.713650E-1	1.312020E-3	2.698939E+4
-1.713650E-1	1.312500E-3	2.692935E+4
-1.713570E-1	1.312740E-3	2.686948E+4
-1.713570E-1	1.313220E-3	2.680961E+4
-1.713570E-1	1.313220E-3	2.674969E+4
-1.713570E-1	1.313690E-3	2.668984E+4
-1.713570E-1	1.313690E-3	2.660996E+4
-1.713570E-1	1.313930E-3	2.657002E+4
-1.713570E-1	1.314410E-3	2.651012E+4
-1.713570E-1	1.314650E-3	2.645008E+4
-1.713570E-1	1.314890E-3	2.639013E+4
-1.713570E-1	1.314890E-3	2.633020E+4
-1.713570E-1	1.315120E-3	2.627027E+4
-1.713570E-1	1.315360E-3	2.621044E+4
-1.713570E-1	1.315600E-3	2.615049E+4
-1.713570E-1	1.316080E-3	2.609048E+4
-1.713650E-1	1.316080E-3	2.601068E+4
-1.713570E-1	1.316550E-3	2.597071E+4
-1.713570E-1	1.316550E-3	2.589096E+4
-1.713570E-1	1.317030E-3	2.585094E+4
-1.713570E-1	1.317270E-3	2.579100E+4
-1.713570E-1	1.317510E-3	2.573102E+4
-1.713570E-1	1.317750E-3	2.567114E+4
-1.713570E-1	1.317750E-3	2.559120E+4
-1.713570E-1	1.317990E-3	2.555114E+4
-1.713570E-1	1.318220E-3	2.547142E+4
-1.713570E-1	1.318220E-3	2.543141E+4
-1.713570E-1	1.318460E-3	2.537158E+4
-1.713500E-1	1.318700E-3	2.529165E+4
-1.713500E-1	1.318940E-3	2.523164E+4
-1.713420E-1	1.319180E-3	2.517172E+4
-1.713420E-1	1.319420E-3	2.511187E+4
-1.713420E-1	1.319420E-3	2.505178E+4
-1.713420E-1	1.319890E-3	2.499192E+4
-1.713340E-1	1.319890E-3	2.493203E+4
-1.713340E-1	1.320130E-3	2.487207E+4
-1.713270E-1	1.320370E-3	2.481222E+4
-1.713270E-1	1.320370E-3	2.475222E+4
-1.713270E-1	1.320850E-3	2.469232E+4
-1.713190E-1	1.321080E-3	2.463246E+4
-1.713190E-1	1.321320E-3	2.457248E+4
-1.713190E-1	1.321560E-3	2.451255E+4
-1.713190E-1	1.321560E-3	2.445265E+4
-1.713190E-1	1.322040E-3	2.439280E+4
-1.713270E-1	1.322280E-3	2.433279E+4
-1.713270E-1	1.322750E-3	2.427291E+4
-1.713270E-1	1.322990E-3	2.421296E+4
-1.713270E-1	1.323230E-3	2.415309E+4
-1.713270E-1	1.323470E-3	2.409312E+4
-1.713190E-1	1.323710E-3	2.403321E+4
-1.713190E-1	1.323950E-3	2.397331E+4
-1.713190E-1	1.324180E-3	2.391335E+4
-1.713190E-1	1.324420E-3	2.385347E+4
-1.713270E-1	1.324660E-3	2.379351E+4
-1.713190E-1	1.324900E-3	2.373358E+4
-1.713190E-1	1.325140E-3	2.367374E+4
-1.713190E-1	1.325380E-3	2.361389E+4
-1.713190E-1	1.325850E-3	2.355384E+4
-1.713190E-1	1.325850E-3	2.349386E+4
-1.713110E-1	1.326330E-3	2.343402E+4
-1.713110E-1	1.326570E-3	2.337422E+4
-1.713110E-1	1.326570E-3	2.331424E+4
-1.713110E-1	1.326810E-3	2.325429E+4
-1.713110E-1	1.327050E-3	2.319436E+4
-1.713110E-1	1.327050E-3	2.313441E+4
-1.713110E-1	1.327520E-3	2.307451E+4
-1.713110E-1	1.327520E-3	2.301458E+4
-1.713110E-1	1.327520E-3	2.295463E+4
-1.713110E-1	1.327760E-3	2.289458E+4
-1.713040E-1	1.328000E-3	2.283485E+4
-1.713040E-1	1.328240E-3	2.277467E+4
-1.713040E-1	1.328480E-3	2.271471E+4
-1.713110E-1	1.328710E-3	2.265477E+4
-1.713110E-1	1.328950E-3	2.259481E+4
-1.713040E-1	1.329190E-3	2.253479E+4
-1.713040E-1	1.329430E-3	2.247488E+4
-1.713040E-1	1.329670E-3	2.241486E+4
-1.712960E-1	1.329670E-3	2.235494E+4
-1.712960E-1	1.329910E-3	2.229497E+4
-1.712960E-1	1.329910E-3	2.223497E+4
-1.712880E-1	1.329910E-3	2.217497E+4
-1.712880E-1	1.330140E-3	2.211504E+4
-1.712880E-1	1.330380E-3	2.205492E+4
-1.712880E-1	1.330860E-3	2.199498E+4
-1.712880E-1	1.330860E-3	2.193499E+4
-1.712880E-1	1.331340E-3	2.187501E+4
-1.712880E-1	1.331580E-3	2.181494E+4
-1.712880E-1	1.331580E-3	2.175511E+4
-1.712880E-1	1.331810E-3	2.169519E+4
-1.712880E-1	1.332050E-3	2.163512E+4
-1.712880E-1	1.332530E-3	2.157511E+4
-1.712880E-1	1.332770E-3	2.151514E+4
-1.712880E-1	1.333010E-3	2.145516E+4
-1.712880E-1	1.333240E-3	2.139516E+4
-1.712880E-1	1.333480E-3	2.133533E+4
-1.712880E-1	1.333720E-3	2.127529E+4
-1.712880E-1	1.333720E-3	2.121537E+4
-1.712880E-1	1.333960E-3	2.115534E+4
-1.712880E-1	1.334200E-3	2.109532E+4
-1.712880E-1	1.334200E-3	2.103532E+4
-1.712880E-1	1.334440E-3	2.097551E+4
-1.712810E-1	1.334670E-3	2.091549E+4
-1.712810E-1	1.334910E-3	2.085555E+4
-1.712810E-1	1.335150E-3	2.079554E+4
-1.712730E-1	1.335390E-3	2.073556E+4
-1.712810E-1	1.335630E-3	2.067557E+4
-1.712730E-1	1.335870E-3	2.061562E+4
-1.712730E-1	1.335870E-3	2.055568E+4
-1.712730E-1	1.336110E-3	2.049574E+4
-1.712730E-1	1.336340E-3	2.043579E+4
-1.712730E-1	1.336580E-3	2.037571E+4
-1.712660E-1	1.336820E-3	2.031581E+4
-1.712730E-1	1.337060E-3	2.025582E+4
-1.712660E-1	1.337060E-3	2.019582E+4
-1.712730E-1	1.337300E-3	2.013594E+4
-1.712660E-1	1.337540E-3	2.007589E+4
-1.712660E-1	1.337540E-3	2.001587E+4
-1.712660E-1	1.337540E-3	1.995596E+4
-1.712660E-1	1.337770E-3	1.989602E+4
-1.712660E-1	1.338010E-3	1.983599E+4
-1.712660E-1	1.338250E-3	1.977603E+4
-1.712660E-1	1.338250E-3	1.971613E+4
-1.712660E-1	1.338490E-3	1.965623E+4
-1.712580E-1	1.338730E-3	1.959616E+4
-1.712500E-1	1.338970E-3	1.953614E+4
-1.712500E-1	1.339200E-3	1.947623E+4
-1.712500E-1	1.339680E-3	1.941613E+4
-1.712430E-1	1.339920E-3	1.935635E+4
-1.712430E-1	1.339920E-3	1.929620E+4
-1.712430E-1	1.340160E-3	1.923640E+4
-1.712430E-1	1.340400E-3	1.917636E+4
-1.712500E-1	1.340640E-3	1.911636E+4
-1.712430E-1	1.340870E-3	1.905647E+4
-1.712430E-1	1.340870E-3	1.899646E+4
-1.712430E-1	1.341110E-3	1.893641E+4
-1.712350E-1	1.341350E-3	1.887618E+4
-1.712350E-1	1.341350E-3	1.881622E+4
-1.712350E-1	1.341590E-3	1.875621E+4
-1.712430E-1	1.341830E-3	1.869630E+4
-1.712430E-1	1.342070E-3	1.863628E+4
-1.712350E-1	1.342070E-3	1.857644E+4
-1.712350E-1	1.342300E-3	1.851635E+4
-1.712350E-1	1.342300E-3	1.845628E+4
-1.712430E-1	1.342540E-3	1.839644E+4
-1.712430E-1	1.342540E-3	1.833638E+4
-1.712430E-1	1.342780E-3	1.827642E+4
-1.712430E-1	1.343020E-3	1.821640E+4
-1.712430E-1	1.343020E-3	1.815657E+4
-1.712430E-1	1.343020E-3	1.809654E+4
-1.712350E-1	1.343020E-3	1.803649E+4
-1.712350E-1	1.343260E-3	1.797659E+4
-1.712350E-1	1.343500E-3	1.791669E+4
-1.712350E-1	1.343730E-3	1.785660E+4
-1.712350E-1	1.343970E-3	1.779682E+4
-1.712350E-1	1.344210E-3	1.773673E+4
-1.712350E-1	1.344210E-3	1.767667E+4
-1.712350E-1	1.344210E-3	1.761671E+4
-1.712350E-1	1.344450E-3	1.755676E+4
-1.712350E-1	1.344690E-3	1.749679E+4
-1.712350E-1	1.344690E-3	1.743684E+4
-1.712350E-1	1.344930E-3	1.737679E+4
-1.712350E-1	1.345170E-3	1.731694E+4
-1.712350E-1	1.345170E-3	1.725697E+4
-1.712350E-1	1.345170E-3	1.719698E+4
-1.712270E-1	1.345400E-3	1.713706E+4
-1.712270E-1	1.345400E-3	1.707710E+4
-1.712270E-1	1.345640E-3	1.701723E+4
-1.712200E-1	1.345880E-3	1.695708E+4
-1.712270E-1	1.345880E-3	1.689714E+4
-1.712270E-1	1.346120E-3	1.683707E+4
-1.712270E-1	1.346120E-3	1.677718E+4
-1.712350E-1	1.346360E-3	1.671713E+4
-1.712350E-1	1.346600E-3	1.665731E+4
-1.712350E-1	1.347070E-3	1.659729E+4
-1.712350E-1	1.347070E-3	1.653735E+4
-1.712350E-1	1.347310E-3	1.645739E+4
-1.712350E-1	1.347550E-3	1.641741E+4
-1.712270E-1	1.347550E-3	1.635742E+4
-1.712270E-1	1.347550E-3	1.629744E+4
-1.712270E-1	1.347550E-3	1.623765E+4
-1.712270E-1	1.347790E-3	1.617760E+4
-1.712270E-1	1.348030E-3	1.611756E+4
-1.712270E-1	1.348030E-3	1.605759E+4
-1.712270E-1	1.348260E-3	1.599765E+4
-1.712270E-1	1.348500E-3	1.593768E+4
-1.712270E-1	1.348740E-3	1.587756E+4
-1.712270E-1	1.348980E-3	1.581773E+4
-1.712270E-1	1.348980E-3	1.575738E+4
-1.712270E-1	1.348980E-3	1.569739E+4
-1.712350E-1	1.348980E-3	1.563730E+4
-1.712350E-1	1.348980E-3	1.557742E+4
-1.712350E-1	1.349220E-3	1.551752E+4
-1.712350E-1	1.349220E-3	1.545739E+4
-1.712350E-1	1.349220E-3	1.539751E+4
-1.712270E-1	1.349220E-3	1.533726E+4
-1.712270E-1	1.349220E-3	1.527743E+4
-1.712270E-1	1.349220E-3	1.521742E+4
-1.712270E-1	1.349220E-3	1.513759E+4
-1.712270E-1	1.349460E-3	1.509767E+4
-1.712270E-1	1.349460E-3	1.503775E+4
-1.712270E-1	1.349700E-3	1.497775E+4
-1.712270E-1	1.349700E-3	1.491783E+4
-1.712270E-1	1.349700E-3	1.485786E+4
-1.712270E-1	1.349930E-3	1.479775E+4
-1.712270E-1	1.350170E-3	1.473775E+4
-1.712200E-1	1.350410E-3	1.467789E+4
-1.712200E-1	1.350410E-3	1.461798E+4
-1.712120E-1	1.350410E-3	1.453774E+4
-1.712120E-1	1.350650E-3	1.449794E+4
-1.712120E-1	1.350650E-3	1.443766E+4
-1.712120E-1	1.350890E-3	1.437790E+4
-1.712120E-1	1.350890E-3	1.431811E+4
-1.712120E-1	1.350890E-3	1.425789E+4
-1.712120E-1	1.350890E-3	1.419803E+4
-1.712200E-1	1.351130E-3	1.413809E+4
-1.712200E-1	1.351130E-3	1.405806E+4
-1.712200E-1	1.351360E-3	1.401823E+4
-1.712200E-1	1.351360E-3	1.395823E+4
-1.712270E-1	1.351360E-3	1.389827E+4
-1.712270E-1	1.351360E-3	1.383815E+4
-1.712350E-1	1.351600E-3	1.377842E+4
-1.712350E-1	1.351840E-3	1.371830E+4
-1.712430E-1	1.352080E-3	1.363847E+4
-1.712430E-1	1.352080E-3	1.359838E+4
-1.712500E-1	1.352080E-3	1.353845E+4
-1.712500E-1	1.352080E-3	1.347845E+4
-1.712500E-1	1.352080E-3	1.341850E+4
-1.712580E-1	1.352320E-3	1.335867E+4
-1.712580E-1	1.352320E-3	1.329866E+4
-1.712660E-1	1.352320E-3	1.323864E+4
-1.712660E-1	1.352560E-3	1.317881E+4
-1.712580E-1	1.352560E-3	1.311875E+4
-1.712580E-1	1.352790E-3	1.305868E+4
-1.712580E-1	1.352790E-3	1.299873E+4
-1.712580E-1	1.353030E-3	1.293866E+4
-1.712580E-1	1.353030E-3	1.287871E+4
-1.712580E-1	1.353030E-3	1.281871E+4
-1.712580E-1	1.352790E-3	1.275893E+4
-1.712500E-1	1.352560E-3	1.269884E+4
-1.712500E-1	1.352560E-3	1.263895E+4
-1.712500E-1	1.352560E-3	1.257904E+4
-1.712500E-1	1.352560E-3	1.251885E+4
-1.712430E-1	1.352560E-3	1.245888E+4
-1.712430E-1	1.352560E-3	1.239898E+4
-1.712430E-1	1.352560E-3	1.233901E+4
-1.712430E-1	1.352560E-3	1.225907E+4
-1.712350E-1	1.352560E-3	1.221894E+4
-1.712350E-1	1.352560E-3	1.215903E+4
-1.712350E-1	1.352320E-3	1.209912E+4
-1.712350E-1	1.352320E-3	1.203917E+4
-1.712270E-1	1.352560E-3	1.197921E+4
-1.712270E-1	1.352560E-3	1.191929E+4
-1.712200E-1	1.352560E-3	1.185923E+4
-1.712200E-1	1.352790E-3	1.179927E+4
-1.712200E-1	1.353030E-3	1.173936E+4
-1.712200E-1	1.353030E-3	1.165927E+4
-1.712200E-1	1.353270E-3	1.161933E+4
-1.712200E-1	1.353270E-3	1.155939E+4
-1.712200E-1	1.353270E-3	1.149936E+4
-1.712200E-1	1.353510E-3	1.143946E+4
-1.712120E-1	1.353510E-3	1.137939E+4
-1.712120E-1	1.353750E-3	1.131947E+4
-1.712120E-1	1.353750E-3	1.123958E+4
-1.712120E-1	1.353750E-3	1.119965E+4
-1.712120E-1	1.353750E-3	1.113967E+4
-1.712120E-1	1.353750E-3	1.107960E+4
-1.712120E-1	1.353750E-3	1.101968E+4
-1.712120E-1	1.353750E-3	1.095961E+4
-1.712120E-1	1.353750E-3	1.089977E+4
-1.712120E-1	1.353750E-3	1.083972E+4
-1.712120E-1	1.353750E-3	1.075981E+4
-1.712120E-1	1.353510E-3	1.071983E+4
-1.712050E-1	1.353510E-3	1.065974E+4
-1.712050E-1	1.353510E-3	1.059995E+4
-1.711970E-1	1.353510E-3	1.054002E+4
-1.711970E-1	1.353510E-3	1.048002E+4
-1.711970E-1	1.353270E-3	1.041990E+4
-1.711970E-1	1.353270E-3	1.033999E+4
-1.711970E-1	1.353030E-3	1.030000E+4
-1.711970E-1	1.353030E-3	1.024003E+4
-1.711970E-1	1.353030E-3	1.017998E+4
-1.711970E-1	1.352790E-3	1.012013E+4
-1.711890E-1	1.352560E-3	1.006016E+4
-1.711890E-1	1.352560E-3	1.000016E+4
-1.711890E-1	1.352560E-3	9.940118E+3
-1.711890E-1	1.352560E-3	9.860260E+3
-1.711890E-1	1.352560E-3	9.820259E+3
-1.711820E-1	1.352560E-3	9.760264E+3
